ear,mar,driver_state,label
0.2564,0.9305,alert,0
0.3778,0.6423,alert,0
0.4058,0.9353,alert,0
0.2235,0.9682,alert,0
0.3263,2.3096,alert,0
0.2956,1.1724,alert,0
0.2656,1.1797,alert,0
0.2507,0.9844,alert,0
0.3267,1.1475,alert,0
0.2689,1.1474,alert,0
0.3615,1.0459,alert,0
0.2571,1.0653,alert,0
0.1774,1.5075,alert,0
0.2274,1.0413,alert,0
0.2823,1.2199,alert,0
0.3427,1.0611,alert,0
0.2169,1.1527,alert,0
0.2282,0.9158,alert,0
0.3721,0.9494,alert,0
0.2218,0.973,alert,0
0.3219,1.1308,alert,0
0.3459,1.3488,alert,0
0.2643,1.1431,alert,0
0.2444,1.2472,alert,0
0.3315,1.032,alert,0
0.415,2.9955,alert,0
0.2322,1.0224,alert,0
0.2364,1.1912,alert,0
0.2208,0.9789,alert,0
0.3282,1.2982,alert,0
0.2623,0.8796,alert,0
0.2638,0.8212,alert,0
0.3706,0.9739,alert,0
0.0563,0.9842,alert,0
0.2852,0.8268,alert,0
0.2873,1.216,alert,0
0.3341,1.3207,alert,0
0.3268,1.1942,alert,0
0.259,0.8502,alert,0
0.213,0.9876,alert,0
0.2985,1.1627,alert,0
0.3384,0.6615,alert,0
0.2995,1.0884,alert,0
0.3187,0.9594,alert,0
0.3076,1.3435,alert,0
0.2682,1.152,alert,0
0.3591,0.6611,alert,0
0.3189,1.0777,alert,0
0.2788,1.0991,alert,0
0.3578,0.9123,alert,0
0.3301,1.0693,alert,0
0.223,1.0133,alert,0
0.3615,0.9814,alert,0
0.2739,1.2248,alert,0
0.3343,1.108,alert,0
0.3795,0.5618,alert,0
0.3799,1.0953,alert,0
0.3073,1.1317,alert,0
0.5283,3.6049,alert,0
0.2298,0.9914,alert,0
0.2021,0.7113,alert,0
0.2488,1.0822,alert,0
0.3907,0.9123,alert,0
0.2335,1.0,alert,0
0.38,0.6854,alert,0
0.6212,6.2332,alert,0
0.3927,0.7339,alert,0
0.2876,0.9891,alert,0
0.3641,0.8924,alert,0
0.2779,1.0031,alert,0
0.1514,1.1156,alert,0
0.3055,1.1308,alert,0
0.3674,0.8315,alert,0
0.3375,1.1083,alert,0
0.3542,1.0221,alert,0
0.3379,1.0536,alert,0
0.3836,1.6789,alert,0
0.3327,1.3414,alert,0
0.3085,1.1805,alert,0
0.2002,0.9841,alert,0
0.2206,1.0785,alert,0
0.3318,0.7993,alert,0
0.3461,1.6707,alert,0
0.3413,1.0789,alert,0
0.3095,1.1751,alert,0
0.2983,1.0417,alert,0
0.2143,1.0316,microsleep,1
0.0261,1.1223,microsleep,1
0.1282,1.5161,microsleep,1
0.0901,1.0549,microsleep,1
0.0625,0.9247,microsleep,1
0.0694,1.1511,microsleep,1
0.0364,1.1995,microsleep,1
0.0509,1.0324,microsleep,1
0.0918,1.0592,microsleep,1
0.0792,0.9081,microsleep,1
0.1576,1.1495,microsleep,1
0.1248,1.2247,microsleep,1
0.0399,0.9611,microsleep,1
0.0821,1.0382,microsleep,1
0.1253,1.0752,microsleep,1
0.059,1.1691,microsleep,1
0.0542,1.1153,microsleep,1
0.1962,0.7402,microsleep,1
0.0614,0.9782,microsleep,1
0.1148,0.7287,microsleep,1
0.1987,1.3549,microsleep,1
0.0699,0.9477,microsleep,1
0.0793,1.1193,microsleep,1
0.1973,1.0346,microsleep,1
0.1049,1.2131,microsleep,1
0.2051,1.1083,microsleep,1
0.1042,1.1512,microsleep,1
0.0272,0.9535,microsleep,1
0.07,1.1391,microsleep,1
0.1453,0.9871,microsleep,1
0.0869,1.0076,microsleep,1
0.0891,1.0565,microsleep,1
0.0965,1.004,microsleep,1
0.0721,1.2865,microsleep,1
0.1211,0.731,microsleep,1
0.0362,1.0433,microsleep,1
0.0689,1.0482,microsleep,1
0.0557,1.2944,microsleep,1
0.0901,0.996,microsleep,1
0.1099,1.1571,microsleep,1
0.0478,1.1011,microsleep,1
0.1209,1.1699,microsleep,1
0.1406,1.0862,microsleep,1
0.0963,1.0406,microsleep,1
0.0412,1.104,microsleep,1
0.1014,1.088,microsleep,1
0.0211,1.0502,microsleep,1
0.1081,1.1034,microsleep,1
0.0474,1.0366,microsleep,1
0.098,0.9952,microsleep,1
0.0958,0.757,microsleep,1
0.074,1.075,microsleep,1
0.1842,1.1748,microsleep,1
0.0278,1.0031,microsleep,1
0.1044,1.0079,microsleep,1
0.0644,1.1054,microsleep,1
0.1637,1.226,microsleep,1
0.1321,1.5439,microsleep,1
0.0714,0.9456,microsleep,1
0.0844,0.8077,microsleep,1
0.0421,0.9993,microsleep,1
0.0466,0.9677,microsleep,1
0.1027,0.9591,microsleep,1
0.1364,0.8718,microsleep,1
0.0595,1.1717,microsleep,1
0.1109,0.9876,microsleep,1
0.0666,0.9858,microsleep,1
0.2127,0.9807,microsleep,1
0.0547,1.1602,microsleep,1
0.1258,1.235,microsleep,1
0.1338,1.1331,microsleep,1
0.0895,0.7442,microsleep,1
0.1277,1.3894,microsleep,1
0.0845,0.9867,microsleep,1
0.1027,0.8166,microsleep,1
0.0831,1.0049,microsleep,1
0.0914,1.0939,microsleep,1
0.155,1.1703,microsleep,1
0.0922,1.0847,microsleep,1
0.0701,1.1791,microsleep,1
0.0611,0.9562,microsleep,1
0.1066,1.0216,microsleep,1
0.0993,0.8049,microsleep,1
0.062,0.9874,microsleep,1
0.0622,1.0882,microsleep,1
0.1294,1.1448,microsleep,1
0.1783,1.1027,microsleep,1
0.0162,1.0913,microsleep,1
0.103,0.9711,microsleep,1
0.0977,1.1872,microsleep,1
0.0785,0.9398,microsleep,1
0.0457,0.9799,microsleep,1
0.1124,1.3918,microsleep,1
0.1217,0.8844,microsleep,1
0.0675,0.8847,microsleep,1
0.0714,0.9737,microsleep,1
0.0754,1.0778,microsleep,1
0.1286,1.1489,microsleep,1
0.0599,1.0665,microsleep,1
0.089,1.1919,microsleep,1
0.0559,1.3101,microsleep,1
0.0767,1.1923,microsleep,1
0.1339,1.1875,microsleep,1
0.0518,1.0634,microsleep,1
0.0557,1.1648,microsleep,1
0.073,0.8606,microsleep,1
0.1428,0.9897,microsleep,1
0.1224,0.9435,microsleep,1
0.1364,1.1423,microsleep,1
0.0747,1.2069,microsleep,1
0.0747,1.2961,microsleep,1
0.0138,1.2671,microsleep,1
0.1011,1.2443,microsleep,1
0.0754,1.1566,microsleep,1
0.054,1.1048,microsleep,1
0.0378,1.0113,microsleep,1
0.1486,1.1661,microsleep,1
0.0221,0.911,microsleep,1
0.0666,1.0308,microsleep,1
0.0686,1.0976,microsleep,1
0.1379,1.1321,microsleep,1
0.1634,1.0145,microsleep,1
0.0536,1.0389,microsleep,1
0.0952,1.1089,microsleep,1
0.095,1.0556,microsleep,1
0.0956,1.0537,microsleep,1
0.0405,0.9038,microsleep,1
0.0759,1.0974,microsleep,1
0.1165,1.1077,microsleep,1
0.1896,1.1634,microsleep,1
0.0918,1.1758,microsleep,1
0.0546,1.0528,microsleep,1
0.0989,0.9735,microsleep,1
0.0947,1.0385,microsleep,1
0.0397,0.9337,microsleep,1
0.0512,1.1883,microsleep,1
0.0458,1.0885,microsleep,1
0.0985,0.913,microsleep,1
0.2114,1.1523,microsleep,1
0.0572,1.0356,microsleep,1
0.0753,0.9249,microsleep,1
0.074,1.2672,microsleep,1
0.2292,1.2361,microsleep,1
0.0772,1.0659,microsleep,1
0.0211,1.0766,microsleep,1
0.0852,0.7139,microsleep,1
0.101,1.0866,microsleep,1
0.0826,0.9528,microsleep,1
0.1039,1.1901,microsleep,1
0.1661,1.1219,microsleep,1
0.1115,1.2259,microsleep,1
0.0899,1.029,microsleep,1
0.128,1.2311,microsleep,1
0.1265,1.1392,microsleep,1
0.0876,1.0387,microsleep,1
0.0591,1.1874,microsleep,1
0.0797,0.7827,microsleep,1
0.0616,1.0541,microsleep,1
0.0867,1.1585,microsleep,1
0.0774,0.9827,microsleep,1
0.0995,1.287,microsleep,1
0.0409,0.9574,microsleep,1
0.0527,0.9601,microsleep,1
0.1735,1.1308,microsleep,1
0.1045,0.9633,microsleep,1
0.0918,0.8049,microsleep,1
0.1033,1.1516,microsleep,1
0.0541,1.1661,microsleep,1
0.0403,1.1688,microsleep,1
0.0798,0.8352,microsleep,1
0.0565,0.933,microsleep,1
0.09,1.1496,microsleep,1
0.085,1.3573,microsleep,1
0.0517,0.9582,microsleep,1
0.1332,1.1231,microsleep,1
0.1023,0.9826,microsleep,1
0.1182,0.7892,microsleep,1
0.0842,0.9652,microsleep,1
0.1764,0.9593,microsleep,1
0.0981,1.2943,microsleep,1
0.1644,0.9839,microsleep,1
0.0319,1.0824,microsleep,1
0.0867,1.1074,microsleep,1
0.0494,0.9974,microsleep,1
0.1367,1.1289,microsleep,1
0.0712,1.1832,microsleep,1
0.0437,1.0787,microsleep,1
0.0788,1.236,microsleep,1
0.1211,1.4726,microsleep,1
0.0732,1.0884,microsleep,1
0.1915,1.0495,microsleep,1
0.041,0.9933,microsleep,1
0.1009,1.0148,microsleep,1
0.1252,0.9233,microsleep,1
0.1228,1.3156,microsleep,1
0.0972,1.0369,microsleep,1
0.2273,1.0948,microsleep,1
0.0467,1.3015,microsleep,1
0.0383,1.1367,microsleep,1
0.0375,0.9781,microsleep,1
0.1137,1.0082,microsleep,1
0.1117,1.339,microsleep,1
0.0291,1.0966,microsleep,1
0.1016,0.9323,microsleep,1
0.0773,0.958,microsleep,1
0.1147,1.1047,microsleep,1
0.0481,1.0629,microsleep,1
0.0996,1.4143,microsleep,1
0.2538,0.9859,microsleep,1
0.0535,1.0086,microsleep,1
0.1371,1.1767,microsleep,1
0.0587,0.9532,microsleep,1
0.0727,1.2613,microsleep,1
0.0735,1.3921,microsleep,1
0.1161,0.7956,microsleep,1
0.0624,0.9879,microsleep,1
0.1731,1.1185,microsleep,1
0.0772,1.3074,microsleep,1
0.0649,1.1084,microsleep,1
0.1337,0.9628,microsleep,1
0.1359,1.2327,microsleep,1
0.1335,1.1255,microsleep,1
0.2243,1.0249,microsleep,1
0.0391,0.9741,microsleep,1
0.1126,1.1767,microsleep,1
0.031,1.1744,microsleep,1
0.1367,1.0977,microsleep,1
0.1753,1.1929,microsleep,1
0.01,1.1373,microsleep,1
0.1056,0.8864,microsleep,1
0.1382,1.1658,microsleep,1
0.1288,0.9994,microsleep,1
0.0318,1.1073,microsleep,1
0.052,1.0701,microsleep,1
0.0281,1.0008,microsleep,1
0.0658,0.8756,microsleep,1
0.0493,0.9975,microsleep,1
0.1593,1.1263,microsleep,1
0.0526,0.9739,microsleep,1
0.064,1.1979,microsleep,1
0.042,0.9878,microsleep,1
0.1433,1.162,microsleep,1
0.0398,0.9993,microsleep,1
0.0905,1.2507,microsleep,1
0.2372,0.9296,microsleep,1
0.0405,1.0246,microsleep,1
0.0799,0.8777,microsleep,1
0.0252,1.1122,microsleep,1
0.2205,0.7543,microsleep,1
0.1213,0.9199,microsleep,1
0.0708,0.9803,microsleep,1
0.1008,1.025,microsleep,1
0.0571,1.1401,microsleep,1
0.0481,1.0839,microsleep,1
0.0478,1.1373,microsleep,1
0.0716,1.0957,microsleep,1
0.0221,1.1931,microsleep,1
0.0759,0.94,microsleep,1
0.0823,0.8952,microsleep,1
0.0681,1.3547,microsleep,1
0.0814,0.9237,microsleep,1
0.1439,1.2597,microsleep,1
0.1176,1.1572,microsleep,1
0.0599,1.1917,microsleep,1
0.1252,0.8525,microsleep,1
0.0199,0.9651,microsleep,1
0.1958,0.9267,microsleep,1
0.027,1.0029,microsleep,1
0.1759,1.0102,microsleep,1
0.1344,1.1176,microsleep,1
0.0631,1.1139,microsleep,1
0.175,1.0481,microsleep,1
0.0764,1.0392,microsleep,1
0.0589,1.1348,microsleep,1
0.088,1.2313,microsleep,1
0.15,0.9672,microsleep,1
0.0285,1.0049,microsleep,1
0.163,0.8847,microsleep,1
0.0571,1.0333,microsleep,1
0.1652,1.0467,microsleep,1
0.1067,1.2534,microsleep,1
0.0197,0.9508,microsleep,1
0.1126,0.9073,microsleep,1
0.0347,1.2165,microsleep,1
0.1146,1.1348,microsleep,1
0.0777,1.0608,microsleep,1
0.0474,1.1338,microsleep,1
0.0459,1.0787,microsleep,1
0.0924,0.9041,microsleep,1
0.0751,0.9188,microsleep,1
0.0519,1.0047,microsleep,1
0.0226,1.1889,microsleep,1
0.0738,0.9562,microsleep,1
0.1032,0.9531,microsleep,1
0.0471,1.1404,microsleep,1
0.1072,1.0413,microsleep,1
0.0805,0.872,microsleep,1
0.037,1.0364,microsleep,1
0.2162,0.9306,microsleep,1
0.0977,1.229,microsleep,1
0.051,0.9935,microsleep,1
0.1713,1.1496,microsleep,1
0.0403,0.9629,microsleep,1
0.2604,0.8505,microsleep,1
0.0118,1.1077,microsleep,1
0.0259,1.1043,microsleep,1
0.1278,1.0008,microsleep,1
0.0767,1.1809,microsleep,1
0.0409,0.9743,microsleep,1
0.1406,1.1608,microsleep,1
0.0364,0.9932,microsleep,1
0.0578,0.8796,microsleep,1
0.0265,1.0101,microsleep,1
0.05,1.0955,microsleep,1
0.1467,1.0688,microsleep,1
0.0369,1.1666,microsleep,1
0.0867,0.8628,microsleep,1
0.0124,1.1354,microsleep,1
0.0941,1.0481,microsleep,1
0.1228,0.96,microsleep,1
0.0459,0.9939,microsleep,1
0.2267,1.0196,microsleep,1
0.1206,1.159,microsleep,1
0.1292,1.2361,microsleep,1
0.0682,0.9344,microsleep,1
0.0821,1.2355,microsleep,1
0.0431,1.0006,microsleep,1
0.0877,1.3858,microsleep,1
0.3084,1.0228,microsleep,1
0.0418,1.0547,microsleep,1
0.0479,1.1335,microsleep,1
0.0961,1.3018,microsleep,1
0.1591,1.0923,microsleep,1
0.0546,0.9713,microsleep,1
0.1444,0.7558,microsleep,1
0.0658,1.4095,microsleep,1
0.0349,0.9705,microsleep,1
0.0421,1.0986,microsleep,1
0.0521,1.2693,microsleep,1
0.2459,1.1247,microsleep,1
0.0875,0.9586,microsleep,1
0.1016,1.119,microsleep,1
0.1102,0.9543,microsleep,1
0.0279,1.0623,microsleep,1
0.0899,1.3743,microsleep,1
0.0773,1.009,microsleep,1
0.0554,0.9741,microsleep,1
0.2073,1.0473,microsleep,1
0.0528,1.0934,microsleep,1
0.1152,1.4258,microsleep,1
0.0759,1.2136,microsleep,1
0.1297,1.0456,microsleep,1
0.1089,1.343,microsleep,1
0.0973,0.9433,microsleep,1
0.0964,1.0074,microsleep,1
0.1152,1.0816,microsleep,1
0.0626,1.098,microsleep,1
0.1556,1.001,microsleep,1
0.1212,1.2834,microsleep,1
0.0817,0.9406,microsleep,1
0.0484,1.0924,microsleep,1
0.0931,1.1858,microsleep,1
0.1362,1.1384,microsleep,1
0.0478,1.0176,microsleep,1
0.0948,0.7711,microsleep,1
0.1164,0.9663,microsleep,1
0.1525,1.1068,microsleep,1
0.1407,0.9501,microsleep,1
0.0414,0.935,microsleep,1
0.1182,1.3678,microsleep,1
0.1015,1.1701,microsleep,1
0.0874,0.9085,microsleep,1
0.122,1.1751,microsleep,1
0.108,0.8016,microsleep,1
0.1031,0.9502,microsleep,1
0.1787,1.1271,microsleep,1
0.0399,0.9657,microsleep,1
0.0683,0.9699,microsleep,1
0.1208,1.3208,microsleep,1
0.0742,0.7944,microsleep,1
0.0503,1.1701,microsleep,1
0.061,1.154,microsleep,1
0.0404,1.0888,microsleep,1
0.1319,0.7278,microsleep,1
0.0594,1.1669,microsleep,1
0.0657,1.0444,microsleep,1
0.1491,1.1283,microsleep,1
0.0886,1.1255,microsleep,1
0.1089,1.209,microsleep,1
0.0722,1.0072,microsleep,1
0.154,1.2203,microsleep,1
0.1329,0.9876,microsleep,1
0.2241,1.1889,microsleep,1
0.2025,1.2978,microsleep,1
0.086,1.1696,microsleep,1
0.1405,1.1083,microsleep,1
0.0721,1.0437,microsleep,1
0.0774,1.1476,microsleep,1
0.0813,0.8002,microsleep,1
0.0197,1.078,microsleep,1
0.0837,1.055,microsleep,1
0.0983,0.9067,microsleep,1
0.0721,1.0987,microsleep,1
0.0813,1.2846,microsleep,1
0.0744,0.9059,microsleep,1
0.0491,1.0647,microsleep,1
0.1572,1.1481,microsleep,1
0.0979,1.0201,microsleep,1
0.1012,0.9587,microsleep,1
0.1863,1.1809,microsleep,1
0.0414,1.0649,microsleep,1
0.0458,1.2043,microsleep,1
0.0446,0.9414,microsleep,1
0.0907,1.0382,microsleep,1
0.0737,1.0672,microsleep,1
0.0752,1.1686,microsleep,1
0.1991,1.1233,microsleep,1
0.1127,1.1072,microsleep,1
0.0747,1.0774,microsleep,1
0.0231,0.9256,microsleep,1
0.0487,0.9695,microsleep,1
0.1385,1.1368,microsleep,1
0.0454,1.0125,microsleep,1
0.0665,1.073,microsleep,1
0.0196,0.9382,microsleep,1
0.0872,1.1173,microsleep,1
0.0515,1.0348,microsleep,1
0.1295,1.1371,microsleep,1
0.0767,1.0066,microsleep,1
0.1917,0.9541,microsleep,1
0.067,0.8554,microsleep,1
0.0524,0.986,microsleep,1
0.0556,1.1169,microsleep,1
0.0839,1.2173,microsleep,1
0.072,1.1481,microsleep,1
0.0283,1.2835,microsleep,1
0.0741,1.315,microsleep,1
0.0579,1.2089,microsleep,1
0.0716,1.1783,microsleep,1
0.0947,1.1731,microsleep,1
0.0565,1.3686,microsleep,1
0.0561,1.1437,microsleep,1
0.0619,1.0572,microsleep,1
0.0928,1.0678,microsleep,1
0.0569,0.9768,microsleep,1
0.0722,0.929,microsleep,1
0.1051,1.162,microsleep,1
0.1066,0.9838,microsleep,1
0.0105,1.1149,microsleep,1
0.0721,1.1771,microsleep,1
0.0567,1.051,microsleep,1
0.1108,1.1546,microsleep,1
0.0805,1.0908,microsleep,1
0.0535,0.9672,microsleep,1
0.0969,0.8688,microsleep,1
0.0577,0.9127,microsleep,1
0.0511,0.9714,microsleep,1
0.1176,0.7793,microsleep,1
0.0585,1.0969,microsleep,1
0.0608,1.1611,microsleep,1
0.0561,1.1203,microsleep,1
0.1591,1.1606,microsleep,1
0.0862,1.1103,microsleep,1
0.069,1.0199,microsleep,1
0.1596,1.0448,microsleep,1
0.1107,1.1455,microsleep,1
0.0802,1.0908,microsleep,1
0.0471,0.9886,microsleep,1
0.053,1.1646,microsleep,1
0.1245,0.8848,microsleep,1
0.0435,0.8265,microsleep,1
0.0702,0.9877,microsleep,1
0.1428,1.4063,microsleep,1
0.1067,0.7215,microsleep,1
0.0907,1.0343,microsleep,1
0.1449,1.2573,microsleep,1
0.0695,1.1213,microsleep,1
0.0843,1.1728,microsleep,1
0.165,1.0046,microsleep,1
0.0303,1.0109,microsleep,1
0.0855,0.9834,microsleep,1
0.0464,0.9611,microsleep,1
0.0317,1.0002,microsleep,1
0.0682,0.7963,microsleep,1
0.0983,0.9152,microsleep,1
0.1382,1.5513,microsleep,1
0.1003,0.9036,microsleep,1
0.067,1.0338,microsleep,1
0.0959,1.1145,microsleep,1
0.0118,1.0489,microsleep,1
0.0964,1.0606,microsleep,1
0.046,1.1142,microsleep,1
0.1728,1.271,microsleep,1
0.1504,1.0371,microsleep,1
0.0525,1.1226,microsleep,1
0.1242,0.9975,microsleep,1
0.0454,0.9981,microsleep,1
0.0604,1.0785,microsleep,1
0.074,0.7589,microsleep,1
0.0964,1.0043,microsleep,1
0.0315,1.0423,microsleep,1
0.0983,0.7415,microsleep,1
0.0607,1.2818,microsleep,1
0.0897,1.029,microsleep,1
0.0452,1.0224,microsleep,1
0.1174,1.0181,microsleep,1
0.1617,1.0224,microsleep,1
0.072,1.1336,microsleep,1
0.1274,1.0401,microsleep,1
0.1341,1.0553,microsleep,1
0.1614,1.1428,microsleep,1
0.0349,1.0741,microsleep,1
0.1409,1.1732,microsleep,1
0.0685,1.0127,microsleep,1
0.0857,1.2736,microsleep,1
0.0479,1.0737,microsleep,1
0.0796,1.1663,microsleep,1
0.1692,1.082,microsleep,1
0.0717,1.2071,microsleep,1
0.0446,0.9547,microsleep,1
0.1298,0.708,microsleep,1
0.181,0.829,microsleep,1
0.0628,0.9996,microsleep,1
0.0411,1.0802,microsleep,1
0.2064,1.0428,microsleep,1
0.0416,1.139,microsleep,1
0.0661,0.9229,microsleep,1
0.083,1.2933,microsleep,1
0.0949,0.8743,microsleep,1
0.1094,1.0157,microsleep,1
0.0739,0.9669,microsleep,1
0.0558,1.1949,microsleep,1
0.0602,1.1745,microsleep,1
0.1774,1.0704,microsleep,1
0.1024,1.0438,microsleep,1
0.0554,0.9653,microsleep,1
0.1303,1.2881,microsleep,1
0.1232,1.1478,microsleep,1
0.07,0.9305,microsleep,1
0.102,1.0779,microsleep,1
0.1254,1.5131,microsleep,1
0.0321,1.1097,microsleep,1
0.2286,1.0762,microsleep,1
0.0901,1.1805,microsleep,1
0.0599,1.0633,microsleep,1
0.082,1.0465,microsleep,1
0.1259,1.4101,microsleep,1
0.211,0.8736,microsleep,1
0.0947,0.9474,microsleep,1
0.0684,1.1317,microsleep,1
0.2129,1.0262,microsleep,1
0.1011,1.1415,microsleep,1
0.0702,0.9965,microsleep,1
0.1367,1.1511,microsleep,1
0.051,1.0568,microsleep,1
0.0759,1.1863,microsleep,1
0.0541,0.843,microsleep,1
0.0265,1.1419,microsleep,1
0.1857,1.0654,microsleep,1
0.1228,1.4295,microsleep,1
0.1049,1.4391,microsleep,1
0.1011,1.0769,microsleep,1
0.0852,0.9081,microsleep,1
0.0382,1.1174,microsleep,1
0.1095,1.001,microsleep,1
0.0761,0.8881,microsleep,1
0.0326,0.9408,microsleep,1
0.0924,0.8673,microsleep,1
0.1973,1.0617,microsleep,1
0.0734,1.1919,microsleep,1
0.1109,1.1652,microsleep,1
0.0587,1.319,microsleep,1
0.1928,1.1405,microsleep,1
0.033,1.1437,microsleep,1
0.1812,1.0409,microsleep,1
0.1198,1.2747,microsleep,1
0.0594,0.9779,microsleep,1
0.2634,0.7656,microsleep,1
0.1345,0.713,microsleep,1
0.0394,0.9899,microsleep,1
0.0902,1.0225,microsleep,1
0.0827,0.7227,microsleep,1
0.0555,1.1779,microsleep,1
0.0713,1.0595,microsleep,1
0.1348,1.1194,microsleep,1
0.0958,1.0227,microsleep,1
0.1074,0.9963,microsleep,1
0.045,1.1089,microsleep,1
0.1663,1.2118,microsleep,1
0.0389,1.1111,microsleep,1
0.1049,1.0529,microsleep,1
0.0817,1.2355,microsleep,1
0.0456,1.0674,microsleep,1
0.1036,0.8528,microsleep,1
0.0462,1.0223,microsleep,1
0.032,1.0459,microsleep,1
0.0557,1.0363,microsleep,1
0.0471,1.091,microsleep,1
0.1728,1.1185,microsleep,1
0.1252,0.9942,microsleep,1
0.0728,1.1358,microsleep,1
0.1099,1.0319,microsleep,1
0.0893,0.9989,microsleep,1
0.0838,0.9515,microsleep,1
0.0819,0.7504,microsleep,1
0.0368,1.1244,microsleep,1
0.0392,1.015,microsleep,1
0.0669,1.0057,microsleep,1
0.0351,1.0057,microsleep,1
0.0803,1.0398,microsleep,1
0.0581,1.1083,microsleep,1
0.1219,1.4664,microsleep,1
0.0792,0.8091,microsleep,1
0.0344,1.0156,microsleep,1
0.053,1.0867,microsleep,1
0.1416,1.0352,microsleep,1
0.0648,0.8967,microsleep,1
0.071,0.9685,microsleep,1
0.1289,1.5854,microsleep,1
0.0825,0.7931,microsleep,1
0.128,1.1651,microsleep,1
0.0581,1.0052,microsleep,1
0.047,0.9829,microsleep,1
0.1037,0.8869,microsleep,1
0.113,0.8997,microsleep,1
0.0457,0.9798,microsleep,1
0.0851,1.0909,microsleep,1
0.0407,1.0488,microsleep,1
0.1176,1.1645,microsleep,1
0.0712,1.2028,microsleep,1
0.0164,1.088,microsleep,1
0.0908,0.9754,microsleep,1
0.1162,1.1827,microsleep,1
0.0547,0.982,microsleep,1
0.0805,1.0276,microsleep,1
0.0413,0.9585,microsleep,1
0.0439,1.1186,microsleep,1
0.0507,1.0819,microsleep,1
0.1227,1.1585,microsleep,1
0.2332,1.041,microsleep,1
0.0941,1.0857,microsleep,1
0.0448,1.0794,microsleep,1
0.0632,1.1225,microsleep,1
0.1381,1.1564,microsleep,1
0.1826,0.7789,microsleep,1
0.061,0.9426,microsleep,1
0.0816,1.1228,microsleep,1
0.0652,1.2037,microsleep,1
0.0075,1.2562,microsleep,1
0.0909,1.2963,microsleep,1
0.0603,1.1268,microsleep,1
0.063,1.094,microsleep,1
0.0506,1.0201,microsleep,1
0.0619,0.8704,microsleep,1
0.157,0.8003,microsleep,1
0.0669,1.1573,microsleep,1
0.0664,0.9149,microsleep,1
0.0645,1.0903,microsleep,1
0.1137,1.1676,microsleep,1
0.0443,1.0296,microsleep,1
0.0422,0.9045,microsleep,1
0.0539,1.04,microsleep,1
0.0666,1.0763,microsleep,1
0.1158,1.104,microsleep,1
0.0683,1.0546,microsleep,1
0.1095,0.8694,microsleep,1
0.087,1.058,microsleep,1
0.1163,1.1209,microsleep,1
0.0626,1.0177,microsleep,1
0.0687,1.2101,microsleep,1
0.1883,1.0581,microsleep,1
0.0776,1.1964,microsleep,1
0.0363,0.9182,microsleep,1
0.0789,1.084,microsleep,1
0.035,1.0138,microsleep,1
0.102,1.1222,microsleep,1
0.0664,1.2302,microsleep,1
0.0407,1.0823,microsleep,1
0.0383,1.0789,microsleep,1
0.0626,1.0389,microsleep,1
0.0945,0.8903,microsleep,1
0.0603,0.9922,microsleep,1
0.0483,0.9688,microsleep,1
0.0557,1.1597,microsleep,1
0.0383,1.0341,microsleep,1
0.0439,1.2537,microsleep,1
0.0585,1.0418,microsleep,1
0.0612,1.1756,microsleep,1
0.1496,0.99,microsleep,1
0.0952,1.2372,microsleep,1
0.0626,1.1349,microsleep,1
0.0778,1.1981,microsleep,1
0.0186,1.1599,microsleep,1
0.0749,1.0572,microsleep,1
0.071,1.0882,microsleep,1
0.147,0.788,microsleep,1
0.0698,1.0619,microsleep,1
0.0724,1.0684,microsleep,1
0.022,1.083,microsleep,1
0.0815,0.7031,microsleep,1
0.0491,1.1279,microsleep,1
0.2111,1.1225,microsleep,1
0.1113,1.1982,microsleep,1
0.2266,1.2615,microsleep,1
0.2246,0.9721,microsleep,1
0.087,1.4378,microsleep,1
0.0978,1.0712,microsleep,1
0.0492,1.0979,microsleep,1
0.0449,1.1117,microsleep,1
0.1554,0.9712,microsleep,1
0.0805,0.9541,microsleep,1
0.0874,1.1654,microsleep,1
0.0336,1.06,microsleep,1
0.0365,0.9749,microsleep,1
0.0975,1.4155,microsleep,1
0.1477,1.1297,microsleep,1
0.099,0.9364,microsleep,1
0.0895,0.9699,microsleep,1
0.0948,0.8648,microsleep,1
0.1641,0.8204,microsleep,1
0.0764,1.1012,microsleep,1
0.0484,1.1521,microsleep,1
0.0924,1.0896,microsleep,1
0.0687,0.9604,microsleep,1
0.0502,0.956,microsleep,1
0.0766,1.3264,microsleep,1
0.1675,1.132,microsleep,1
0.1267,0.9752,microsleep,1
0.1621,0.7417,microsleep,1
0.0719,1.0015,microsleep,1
0.0537,1.059,microsleep,1
0.2166,1.0114,microsleep,1
0.139,1.3208,microsleep,1
0.1288,1.0106,microsleep,1
0.0938,1.435,microsleep,1
0.0803,1.1852,microsleep,1
0.2116,1.0495,microsleep,1
0.0605,1.0937,microsleep,1
0.0558,0.9775,microsleep,1
0.0772,0.9977,microsleep,1
0.1074,1.6138,microsleep,1
0.0288,1.0226,microsleep,1
0.1306,1.1444,microsleep,1
0.0539,0.9135,microsleep,1
0.0715,1.1167,microsleep,1
0.0553,1.204,microsleep,1
0.0582,1.1338,microsleep,1
0.1416,0.9977,microsleep,1
0.0513,1.1026,microsleep,1
0.0444,0.9691,microsleep,1
0.1665,1.055,microsleep,1
0.1041,1.3506,microsleep,1
0.0507,1.1482,microsleep,1
0.1974,1.0044,microsleep,1
0.0479,1.0364,microsleep,1
